square_feet,spray_count,mp_count,drip_count,rotor_count,valve_count,value_mill,est_irrig_value,region,building_type,mix_manufacturers,general_contractor
84663.61,7.134493,5.9908504,2.6889534,4.811984,20.624264,13.956882,6166.0293,Southeast,school,True,Nix Construction
85395.805,7.1911945,6.144268,2.6998239,4.882622,20.765135,13.990151,6202.261,Southern California,school,True,Nix Construction
84845.24,7.1494904,6.0149817,2.690599,4.834885,20.652403,13.965908,6175.836,Northeast,school,True,Nix Construction
84911.59,7.1539245,6.0204515,2.6909962,4.8330903,20.65873,13.964424,6173.65,Northern California ,school,True,Nix Construction
84883.1,7.1534033,6.0442424,2.6931446,4.838747,20.662191,13.967731,6175.6733,Southern California,school,True,Nix Construction
84682.734,7.1383004,5.9978104,2.6894944,4.815558,20.630575,13.957954,6168.2217,Southern California,school,True,Nix Construction
85148.51,7.1758003,6.087612,2.694395,4.867134,20.716206,13.985537,6188.4014,Northeast,school,True,Nix Construction
84831.73,7.1570406,6.0275784,2.6921837,4.84186,20.659094,13.964805,6175.7515,Southeast,school,True,Nix Construction
84799.76,7.150386,6.02572,2.690536,4.827844,20.648434,13.962009,6179.202,Central States,school,True,Nix Construction
84744.46,7.144336,6.007348,2.6900084,4.825746,20.641071,13.9622345,6170.6416,Northern California ,school,True,Nix Construction
84770.36,7.143848,6.0104184,2.6897237,4.8227334,20.641779,13.961298,6170.9644,Great Lakes,school,True,Nix Construction
84695.28,7.139598,5.9983068,2.6892734,4.817624,20.630383,13.95867,6166.486,Southwest,school,True,Nix Construction
84667.7,7.136163,5.9938855,2.689058,4.814091,20.6258,13.957699,6166.772,Southern California,park,True,Nix Construction
84764.484,7.146364,6.0055075,2.6898856,4.822281,20.641928,13.960759,6168.526,Northern California ,school,True,Nix Construction
84912.73,7.156268,6.0322633,2.6907332,4.8319054,20.657314,13.967548,6170.875,Southern California,school,True,Nix Construction
84792.5,7.1545844,6.021074,2.6910653,4.832178,20.649885,13.964899,6175.9546,Northern California ,school,True,Nix Construction
84787.92,7.156065,6.0188646,2.6911266,4.831561,20.657764,13.962115,6169.3374,Northern California ,school,True,Nix Construction
85076.07,7.168347,6.0541425,2.694261,4.850318,20.704662,13.9752035,6179.865,Southern California,school,True,Nix Construction
84665.8,7.135576,5.993397,2.6890414,4.8132734,20.62653,13.957257,6167.438,Northeast,school,True,Nix Construction
84775.14,7.147277,6.0134473,2.690296,4.8212414,20.645912,13.963081,6173.2383,Southwest,school,True,Nix Construction
84759.71,7.150817,6.0147347,2.690098,4.822782,20.638128,13.963854,6174.585,Central States,school,True,Nix Construction
85585.3,7.2204614,6.127881,2.7001684,4.884118,20.743967,14.000311,6191.548,Southeast,school,True,Nix Construction
85071.8,7.1646523,6.0494165,2.6927323,4.846009,20.671652,13.972556,6180.2285,Northwest,school,True,Nix Construction
84791.836,7.1502123,6.0214252,2.6907134,4.824251,20.651224,13.963053,6174.568,Great Lakes,school,True,Nix Construction
84901.72,7.1614385,6.028686,2.692011,4.8355994,20.671812,13.967197,6174.9507,Northeast,school,True,Nix Construction
84660.96,7.135447,5.993447,2.689098,4.8126616,20.626055,13.956993,6165.425,Southern California,school,True,Nix Construction
86661.81,7.2779655,6.3676867,2.7177913,4.9609594,20.914022,14.079336,6277.5127,Northern California ,school,True,Nix Construction
85252.48,7.18641,6.0828524,2.696996,4.870438,20.727535,13.98782,6183.7075,Southern California,school,True,Nix Construction
84663.836,7.1363425,5.99273,2.6890528,4.8139977,20.62573,13.957247,6165.697,Southern California,school,True,Nix Construction
85273.31,7.178996,6.0896664,2.6949332,4.8746605,20.706266,13.98795,6189.767,Northeast,school,True,Nix Construction
84971.516,7.170998,6.056204,2.6938722,4.838079,20.684505,13.972681,6178.6167,Southwest,school,True,Nix Construction
84767.195,7.148687,6.0206037,2.6904545,4.826159,20.648075,13.961454,6175.238,Northeast,school,True,Nix Construction
84791.29,7.1481476,6.0203204,2.6902926,4.8207927,20.645834,13.963056,6170.3975,Northeast,school,True,Nix Construction
85034.93,7.177297,6.054133,2.6936624,4.8394957,20.670809,13.978909,6183.1787,Southwest,school,True,Nix Construction
85205.29,7.1877327,6.1044893,2.6972694,4.865614,20.722542,13.987613,6198.6934,Great Lakes,school,True,Nix Construction
85319.72,7.193774,6.0933084,2.6966193,4.882347,20.729897,13.990529,6202.368,Southwest,school,True,Nix Construction
84702.49,7.1390696,5.999795,2.6892345,4.8178267,20.631367,13.959011,6167.581,Southwest,school,True,Nix Construction
85249.27,7.1897826,6.0952153,2.6982036,4.88068,20.725924,13.993963,6193.7153,Northern California ,school,True,Nix Construction
84771.59,7.14511,6.0091147,2.6900897,4.8239713,20.639734,13.962023,6173.9976,Northern California ,school,True,Nix Construction
84724.55,7.1417227,5.9986396,2.6895065,4.819067,20.6342,13.959764,6167.7437,Great Lakes,school,True,Nix Construction
85239.31,7.1818085,6.0874896,2.6961057,4.8541007,20.69319,13.991197,6195.9785,Northern California ,school,True,Nix Construction
84761.61,7.1439366,6.0045133,2.6901205,4.824432,20.641,13.961433,6170.9595,Northern California ,school,True,Nix Construction
84969.95,7.15338,6.0282373,2.6918159,4.8277783,20.669653,13.964867,6179.6973,Northeast,school,True,Nix Construction
85476.06,7.1934743,6.07501,2.6969671,4.8871083,20.725857,13.989432,6184.6416,Southwest,school,True,Nix Construction
84770.695,7.145369,6.012881,2.6900892,4.8224316,20.640556,13.961023,6174.349,Southwest,school,True,Nix Construction
84830.87,7.159697,6.0180078,2.6911066,4.827097,20.647057,13.964587,6171.8535,Northwest,school,True,Nix Construction
85699.84,7.1907964,6.187929,2.7026799,4.8712177,20.759417,14.004123,6198.746,Northeast,school,True,Nix Construction
84687.27,7.1385655,5.997724,2.6891973,4.81611,20.630493,13.9581995,6168.37,Great Lakes,park,True,Nix Construction
85754.516,7.241533,6.1358485,2.7028039,4.927773,20.81366,14.02625,6201.156,Southern California,school,True,Nix Construction
85802.35,7.2193418,6.1631227,2.70517,4.9188857,20.787657,14.0260935,6204.9634,Northeast,school,True,Nix Construction
84677.97,7.136563,5.9935594,2.6890402,4.813757,20.627382,13.957547,6167.244,Northwest,school,True,Nix Construction
84786.9,7.149773,6.0178742,2.690984,4.8272324,20.644312,13.962979,6174.7773,Southeast,school,True,Nix Construction
84706.97,7.138541,5.9966645,2.6894245,4.817491,20.629095,13.957865,6166.6323,Southern California,school,True,Nix Construction
84794.03,7.147211,6.0232964,2.6910825,4.8290405,20.646418,13.962884,6173.935,Northeast,school,True,Nix Construction
86626.26,7.2685475,6.292478,2.7182748,4.949433,20.85843,14.068385,6245.811,Northeast,school,True,Nix Construction
85369.06,7.2164745,6.1048074,2.7006283,4.897,20.778772,13.993822,6192.322,Southern California,school,True,Nix Construction
84777.4,7.1475077,6.012514,2.6903024,4.8198977,20.643341,13.961529,6175.7305,Southern California,school,True,Nix Construction
84795.33,7.1479692,6.0198965,2.6906664,4.8289723,20.64692,13.963693,6171.6045,Northern California ,school,True,Nix Construction
84731.05,7.146097,6.005311,2.689926,4.82217,20.639368,13.960048,6170.5396,Southeast,school,True,Nix Construction
84904.12,7.157128,6.0259476,2.6917212,4.8316307,20.655163,13.9696455,6175.7856,Southwest,school,True,Nix Construction
84731.21,7.142063,6.005914,2.690028,4.823337,20.633112,13.959355,6172.264,Northern California ,school,True,Nix Construction
84819.19,7.154178,6.016478,2.6909463,4.8337646,20.652105,13.965664,6173.0796,Southwest,school,True,Nix Construction
84670.93,7.136801,5.996508,2.6890626,4.813659,20.628231,13.95766,6166.891,Southern California,park,True,Nix Construction
85264.516,7.198427,6.109821,2.6963644,4.8457828,20.70413,13.999366,6187.543,Southwest,school,True,Nix Construction
84684.69,7.1390576,5.9980245,2.6893766,4.815515,20.62865,13.958448,6167.9907,Southern California,school,True,Nix Construction
85189.945,7.1689844,6.063971,2.6954288,4.8586016,20.689714,13.981082,6184.269,Northern California ,school,True,Nix Construction
85094.44,7.16559,6.051772,2.6938398,4.8565745,20.684761,13.976114,6179.346,Southern California,school,True,Nix Construction
85094.77,7.1789317,6.026651,2.6926787,4.84812,20.672844,13.972273,6175.7114,Northwest,school,True,Nix Construction
84725.85,7.1419363,6.004566,2.6897633,4.821115,20.638638,13.959173,6171.49,Southeast,school,True,Nix Construction
89638.445,7.4721737,6.724226,2.7690609,5.133702,21.175419,14.3522835,6343.9546,Southern California,school,True,Nix Construction
85002.81,7.16262,6.045035,2.6927412,4.845259,20.671043,13.973208,6180.722,Great Lakes,school,True,Nix Construction
84732.39,7.1406302,6.00009,2.6897132,4.818298,20.63431,13.958762,6171.4927,Northeast,school,True,Nix Construction
84902.29,7.160446,6.0322156,2.691834,4.8418145,20.670538,13.969537,6176.1724,Southern California,school,True,Nix Construction
84729.27,7.1433163,6.003519,2.6896498,4.8218336,20.639357,13.96016,6172.3765,Great Lakes,school,True,Nix Construction
84673.08,7.1374288,5.994235,2.6892035,4.8150754,20.628162,13.957561,6166.797,Northwest,school,True,Nix Construction
84695.17,7.1393304,5.9990706,2.6894724,4.817754,20.630861,13.958412,6167.163,Southwest,school,True,Nix Construction
84682.62,7.1375957,5.9982743,2.6893108,4.8151193,20.629665,13.957681,6166.3745,Northeast,school,True,Nix Construction
85096.07,7.1809635,6.0796704,2.694868,4.8511586,20.678226,13.986114,6177.292,Southwest,school,True,Nix Construction
84831.37,7.162479,6.029196,2.6913304,4.8345575,20.668556,13.966191,6173.996,Southeast,school,True,Nix Construction
85972.414,7.2018466,6.1180806,2.702909,4.8969746,20.767626,14.012981,6206.7334,Northeast,school,True,Nix Construction
85496.62,7.221972,6.1160064,2.6978204,4.861198,20.722765,14.004049,6198.2393,Southwest,park,True,Nix Construction
85284.87,7.205452,6.1036325,2.6949356,4.8512273,20.712364,14.001775,6196.817,Southwest,retail,True,Nix Construction
84811.77,7.14917,6.019891,2.6903603,4.8233275,20.645315,13.962029,6173.9033,Southwest,school,True,Nix Construction
84911.164,7.163589,6.0270133,2.6915183,4.8414407,20.666023,13.965175,6172.5576,Southern California,school,True,Nix Construction
85017.984,7.155331,6.0601144,2.6920674,4.8263397,20.670977,13.971262,6187.4746,Northeast,school,True,Nix Construction
85206.086,7.1905026,6.065559,2.694108,4.8554807,20.723564,13.976467,6181.9966,Great Lakes,school,True,Nix Construction
84697.26,7.1412024,5.9998813,2.68949,4.817867,20.63439,13.958585,6166.4956,Southern California,school,True,Nix Construction
84745.24,7.145196,6.014566,2.6907606,4.8254266,20.647127,13.9610195,6172.663,Northeast,school,True,Nix Construction
84668.086,7.1352086,5.9909453,2.6890388,4.8135376,20.625534,13.957103,6165.953,Southern California,school,True,Nix Construction
84843.875,7.1507397,6.0154777,2.6912513,4.826343,20.64583,13.966706,6175.8423,Southeast,school,True,Nix Construction
84740.83,7.1424427,6.010807,2.6898222,4.8172703,20.640564,13.959248,6175.033,Northern California ,school,True,Nix Construction
84992.29,7.172687,6.0530257,2.692295,4.8362,20.671732,13.975832,6177.6655,Southwest,school,True,Nix Construction
84812.13,7.151994,6.022794,2.6907973,4.8253117,20.650238,13.965759,6177.164,Southern California,school,True,Nix Construction
84707.42,7.1380353,5.9995165,2.6892867,4.818233,20.630747,13.958933,6168.9116,Southwest,school,True,Nix Construction
84985.71,7.167186,6.041815,2.6937573,4.83636,20.677542,13.972704,6197.2583,Northwest,school,True,Nix Construction
84726.39,7.139279,6.0023894,2.689603,4.8202815,20.634203,13.959517,6168.472,Northern California ,school,True,Nix Construction
85644.75,7.2349987,6.183949,2.7105935,4.906498,20.804888,14.0140505,6211.902,Southern California,school,True,Nix Construction
85397.27,7.1911044,6.0956936,2.698764,4.857974,20.732738,13.98854,6213.0923,Northern California ,school,True,Nix Construction
84877.53,7.1507792,6.0277233,2.6916342,4.837694,20.653112,13.96508,6174.8447,Southwest,school,True,Nix Construction
84689.4,7.1386175,5.999882,2.689377,4.8188596,20.63058,13.958865,6166.5254,Southwest,school,True,Nix Construction
84777.65,7.144617,6.013908,2.6899226,4.8215747,20.640299,13.961783,6170.892,Southwest,school,True,Nix Construction
84799.41,7.1580744,6.0396094,2.6913252,4.8337708,20.664753,13.96158,6175.591,Central States,school,True,Nix Construction
84687.86,7.1394453,5.9968257,2.689201,4.8164854,20.6308,13.958989,6167.175,Northern California ,school,True,Nix Construction
84714.67,7.1391926,6.0000544,2.6896281,4.81949,20.636744,13.959386,6169.123,Southwest,school,True,Nix Construction
84776.39,7.149428,6.018723,2.6908998,4.8244095,20.645092,13.96202,6175.223,Southwest,school,True,Nix Construction
84885.62,7.163817,6.032416,2.6916344,4.8355737,20.669352,13.967247,6180.999,Southern California,school,True,Nix Construction
84750.5,7.1555758,6.0255504,2.6909704,4.8334107,20.658112,13.962796,6174.024,Southern California,school,True,Nix Construction
84800.625,7.1469245,6.026056,2.6900961,4.8227496,20.645893,13.962092,6174.6724,Southwest,school,True,Nix Construction
84804.664,7.152661,6.015133,2.6907187,4.823022,20.651705,13.962527,6174.0703,Southern California,school,True,Nix Construction
85570.586,7.218612,6.116683,2.7015107,4.896669,20.76287,14.001227,6192.627,Southern California,school,True,Nix Construction
84787.3,7.147158,6.0053663,2.689701,4.8241334,20.6456,13.961903,6170.611,Great Lakes,school,True,Nix Construction
84721.37,7.1422815,6.0100317,2.6896896,4.821187,20.63839,13.960354,6168.742,Southwest,school,True,Nix Construction
84859.445,7.163397,6.0320134,2.6911519,4.835396,20.666136,13.966876,6176.3374,Central States,school,True,Nix Construction
84716.66,7.1455092,6.0031424,2.68938,4.817987,20.63715,13.960563,6170.512,Central States,school,True,Nix Construction
86515.125,7.291833,6.29582,2.720679,4.949326,20.919794,14.0647135,6290.947,Northeast,school,True,Nix Construction
84920.21,7.1580143,6.0339456,2.6915472,4.8314395,20.656906,13.9682665,6174.65,Southwest,school,True,Nix Construction
84686.516,7.1379113,5.9952793,2.6892104,4.817138,20.630497,13.95835,6166.135,Northern California ,school,True,Nix Construction
84827.66,7.152054,6.033553,2.6907194,4.825895,20.652178,13.963929,6176.228,Northeast,school,True,Nix Construction
85192.016,7.2022862,6.1168795,2.7033522,4.9029436,20.74707,13.995956,6209.113,Northeast,school,True,Nix Construction
84694.96,7.1394925,6.0022593,2.6892767,4.8153615,20.63161,13.95857,6166.526,Southwest,school,True,Nix Construction
85139.12,7.184365,6.0814867,2.6967826,4.868043,20.690477,13.986882,6194.063,Central States,school,True,Nix Construction
85408.31,7.203205,6.0954795,2.7004235,4.882259,20.740288,13.988106,6190.3804,Southwest,school,True,Nix Construction
84696.484,7.13832,5.9951186,2.6893072,4.8180223,20.63019,13.958216,6166.908,Southeast,school,True,Nix Construction
84979.5,7.1679034,6.056344,2.6936753,4.8486347,20.668919,13.978598,6180.803,Northern California ,school,True,Nix Construction
84706.055,7.140559,6.0014367,2.6896513,4.821872,20.635115,13.959504,6170.659,Southeast,school,True,Nix Construction
85293.98,7.1912436,6.0755167,2.69545,4.849618,20.713343,13.985593,6206.6323,Northeast,school,True,Nix Construction
84764.28,7.1468716,6.0074944,2.6901355,4.8194237,20.639868,13.961142,6168.2617,Northern California ,school,True,Nix Construction
84918.07,7.1702986,6.0469418,2.6932952,4.853763,20.678381,13.973293,6179.9067,Northeast,school,True,Nix Construction
84916.53,7.165848,6.0427036,2.6933153,4.841183,20.682825,13.969117,6178.1875,Southeast,school,True,Nix Construction
85614.39,7.219211,6.1964016,2.7044313,4.9249697,20.816677,14.012141,6219.9824,Southern California,school,True,Nix Construction
85043.586,7.1795683,6.062448,2.6942725,4.8625546,20.6904,13.979855,6184.0874,Southern California,school,True,Nix Construction
84979.67,7.170343,6.0577035,2.6931756,4.849427,20.67809,13.9731245,6181.1494,Southwest,school,True,Nix Construction
84742.945,7.146844,6.007903,2.690331,4.821122,20.639317,13.960515,6167.6113,Southern California,school,True,Nix Construction
84773.49,7.1442075,6.019297,2.690245,4.8206644,20.646454,13.961911,6173.8423,Northern California ,school,True,Nix Construction
84696.05,7.140256,6.001351,2.6895308,4.815776,20.631853,13.958211,6169.665,Southern California,school,True,Nix Construction
85570.19,7.2164116,6.1614795,2.7077484,4.8770237,20.758293,14.012398,6201.933,Northeast,school,True,Nix Construction
85053.5,7.1814384,6.0810137,2.695898,4.859786,20.706833,13.979621,6190.598,Northeast,school,True,Nix Construction
85399.79,7.203116,6.1111503,2.70057,4.8701053,20.698612,13.99542,6188.131,Southwest,school,True,Nix Construction
84739.39,7.1450224,6.0025806,2.6897552,4.819662,20.635681,13.9600115,6168.362,Southern California,school,True,Nix Construction
84675.84,7.136438,5.995261,2.6891065,4.814187,20.62785,13.957219,6167.9565,Southeast,school,True,Nix Construction
84721.51,7.14384,6.0088396,2.689985,4.819724,20.635754,13.959669,6167.3506,Northeast,school,True,Nix Construction
84766.016,7.1441846,6.011436,2.6900296,4.8256836,20.641333,13.96063,6170.268,Southern California,school,True,Nix Construction
84786.164,7.1493897,6.0081835,2.6903589,4.8227024,20.647488,13.960389,6170.805,Northern California ,school,True,Nix Construction
84775.98,7.1429915,6.0075297,2.6901836,4.8216143,20.641464,13.961257,6169.5747,Northeast,school,True,Nix Construction
84682.6,7.1397886,6.000017,2.6895108,4.816539,20.62982,13.959227,6168.5327,Southern California,school,True,Nix Construction
84681.875,7.1391535,5.9992514,2.6892807,4.8157434,20.628498,13.958303,6168.1157,Southern California,school,True,Nix Construction
84790.57,7.148779,6.0262184,2.6911585,4.8273897,20.655138,13.963541,6177.634,Northeast,school,True,Nix Construction
85130.96,7.1847134,6.042471,2.6939256,4.866486,20.699583,13.980778,6181.5044,Northern California ,school,True,Nix Construction
84809.305,7.1455092,6.0099177,2.6901443,4.828245,20.641228,13.962733,6171.4272,Northern California ,school,True,Nix Construction
84748.88,7.143136,6.006624,2.6899579,4.8220205,20.63893,13.96131,6170.39,Southeast,school,True,Nix Construction
85051.04,7.1653423,6.0428305,2.6927388,4.86434,20.68009,13.98092,6180.0454,Southern California,school,True,Nix Construction
85361.9,7.2015114,6.135891,2.6989307,4.8778768,20.718884,14.001275,6194.0103,Southwest,school,True,Nix Construction
84887.88,7.1575575,6.0535436,2.6926272,4.8334765,20.671686,13.967254,6175.1978,Southern California,school,True,Nix Construction
84830.28,7.151251,6.0114155,2.690571,4.825257,20.648165,13.9628725,6177.0537,Great Lakes,school,True,Nix Construction
84800.586,7.145817,6.021498,2.6909544,4.8300085,20.640726,13.963153,6172.9434,Southwest,school,True,Nix Construction
84832.59,7.1551633,6.0248766,2.6915329,4.8323207,20.653002,13.962163,6171.99,Southeast,school,True,Nix Construction
84686.98,7.137655,5.999068,2.6893382,4.8164544,20.630114,13.957811,6168.099,Northeast,school,True,Nix Construction
85051.72,7.1603413,6.0346646,2.6928017,4.8479896,20.667273,13.970617,6180.5356,Southwest,school,True,Nix Construction
84722.02,7.147113,6.004593,2.689897,4.8169403,20.637842,13.959073,6170.3345,Northwest,school,True,Nix Construction
85310.57,7.213915,6.1307096,2.6995738,4.8870564,20.741043,13.991419,6198.9478,Central States,school,True,Nix Construction
84658.96,7.1348577,5.990981,2.688977,4.8126154,20.624556,13.956926,6165.5757,Southeast,school,True,Nix Construction
84834.82,7.1570096,6.024567,2.6912403,4.8301535,20.661455,13.964222,6174.365,Northern California ,school,True,Nix Construction
84784.33,7.145037,6.008085,2.689817,4.8226953,20.637054,13.962101,6172.9688,Northeast,school,True,Nix Construction
84696.1,7.1396203,6.0027304,2.6895046,4.817736,20.63157,13.958411,6168.183,Southwest,school,True,Nix Construction
84907.93,7.1577086,6.051631,2.693235,4.841153,20.669174,13.9745245,6185.1304,Northeast,school,True,Nix Construction
84671.63,7.136174,5.9937096,2.6890452,4.814197,20.625736,13.957214,6166.1377,Southeast,school,True,Nix Construction
84663.37,7.1363206,5.9919496,2.6889756,4.813428,20.625261,13.957153,6165.838,Southern California,school,True,Nix Construction
84968.86,7.1751933,6.0849433,2.6959395,4.847742,20.703907,13.971957,6189.2266,Northern California ,school,True,Nix Construction
84825.55,7.1561346,6.031517,2.6915874,4.8292418,20.650057,13.965774,6173.1646,Southwest,school,True,Nix Construction
85152.43,7.181363,6.060178,2.6965473,4.8727407,20.69564,13.9892845,6184.588,Northeast,school,True,Nix Construction
84814.234,7.1657305,6.0355825,2.6918712,4.8292923,20.655066,13.964112,6176.823,Northern California ,school,True,Nix Construction
84651.27,7.133577,5.9894276,2.6888986,4.811322,20.62261,13.95669,6165.1924,Southwest,school,True,Nix Construction
84878.93,7.1577215,6.042312,2.6940439,4.8436975,20.672735,13.967226,6176.8125,Northern California ,school,True,Nix Construction
84677.97,7.1371956,5.9964037,2.6891747,4.816699,20.628405,13.957968,6168.3945,Northeast,school,True,Nix Construction
84807.266,7.148536,6.011764,2.6903114,4.8290706,20.64971,13.961478,6172.9346,Central States,school,True,Nix Construction
84889.77,7.1698046,6.038338,2.6926594,4.8452435,20.669136,13.973198,6173.094,Southwest,school,True,Nix Construction
84683.84,7.137327,5.9955635,2.6892362,4.8158507,20.63169,13.957841,6167.343,Southern California,school,True,Nix Construction
84984.664,7.1752186,6.0514293,2.6937172,4.8451796,20.676706,13.974166,6180.4233,Northern California ,school,True,Nix Construction
85517.016,7.2319217,6.1663547,2.7068317,4.9184856,20.798212,14.014103,6204.8047,Southern California,school,True,Nix Construction
84795.734,7.154981,6.018742,2.6905317,4.8272104,20.646898,13.963448,6171.822,Southwest,school,True,Nix Construction
84759.39,7.150369,6.017649,2.69025,4.828287,20.644072,13.962625,6172.209,Central States,school,True,Nix Construction
84900.58,7.164513,6.028831,2.6918852,4.839622,20.664007,13.966825,6174.1265,Southeast,school,True,Nix Construction
84771.55,7.144003,6.0030613,2.6897058,4.8231006,20.640676,13.960805,6170.3267,Southern California,school,True,Nix Construction
85127.62,7.1723094,6.057461,2.6948638,4.8389106,20.681776,13.972495,6188.3022,Northwest,school,True,Nix Construction
84906.836,7.1655335,6.028069,2.692054,4.8412623,20.663502,13.968023,6176.048,Southern California,school,True,Nix Construction
84683.14,7.1384883,5.998108,2.689311,4.8160114,20.629478,13.957863,6167.6323,Southern California,school,True,Nix Construction
84844.14,7.152497,6.012651,2.6911216,4.835318,20.65917,13.964173,6172.2705,Southwest,school,True,Nix Construction
85534.78,7.1826196,6.1012206,2.701343,4.8744698,20.75216,13.996399,6201.1313,Southwest,school,True,Nix Construction
85169.375,7.185802,6.06346,2.694837,4.868849,20.718441,13.979878,6183.495,Southwest,school,True,Nix Construction
84736.234,7.1509666,6.0151763,2.6907558,4.8255754,20.642967,13.961394,6168.9233,Southern California,school,True,Nix Construction
84934.43,7.1571302,6.0352087,2.6917639,4.829367,20.662516,13.9678135,6183.6206,Southwest,school,True,Nix Construction
85489.82,7.225065,6.132598,2.698152,4.8739276,20.732666,14.011166,6214.2734,Southwest,school,True,Nix Construction
84788.734,7.1467166,6.0178766,2.691397,4.8257146,20.6516,13.963819,6181.771,Northeast,school,True,Nix Construction
84804.96,7.1465316,6.0152287,2.6905775,4.828003,20.64644,13.962972,6170.5527,Southern California,school,True,Nix Construction
84680.445,7.139063,5.995657,2.6891985,4.8154354,20.627472,13.958233,6167.817,Central States,school,True,Nix Construction
84779.32,7.158376,6.016994,2.6907628,4.828224,20.645773,13.96518,6172.047,Northern California ,school,True,Nix Construction
85427.1,7.207109,6.0867696,2.6990447,4.8727074,20.715456,13.99497,6195.679,Northwest,school,True,Nix Construction
86472.78,7.2940354,6.303129,2.7182198,5.0034943,20.90166,14.069554,6244.183,Southern California,school,True,Nix Construction
85137.25,7.1811843,6.082996,2.6969824,4.874318,20.713793,13.983403,6180.103,Southern California,school,True,Nix Construction
85027.71,7.1739316,6.055205,2.6955492,4.852612,20.693432,13.982801,6195.0312,Southwest,school,True,Nix Construction
84873.734,7.1592417,6.0548134,2.6916914,4.8350124,20.66242,13.970385,6174.9746,Northern California ,school,True,Nix Construction
85033.75,7.1743555,6.102411,2.6961005,4.8589034,20.69639,13.9846,6192.4795,Northern California ,school,True,Nix Construction
84849.61,7.154348,6.0290246,2.691763,4.832612,20.656456,13.97212,6177.5356,Northern California ,school,True,Nix Construction
84719.75,7.141849,6.0040426,2.6896167,4.8189673,20.633352,13.95953,6167.072,Southern California,school,True,Nix Construction
84959.13,7.1631517,6.0366836,2.6928732,4.844816,20.670643,13.973972,6177.4795,Northern California ,school,True,Nix Construction
86046.78,7.2320995,6.1516414,2.7031639,4.881899,20.775846,14.009374,6229.6816,Northeast,school,True,Nix Construction
86238.62,7.2771077,6.218024,2.714973,4.9537954,20.8394,14.05678,6236.2593,Central States,school,True,Nix Construction
84704.69,7.1388755,5.99735,2.6894622,4.8179092,20.63135,13.958759,6167.0786,Southwest,school,True,Nix Construction
84895.27,7.154167,6.0278544,2.691965,4.836046,20.65874,13.967191,6172.5063,Northern California ,school,True,Nix Construction
84815.586,7.152991,6.018028,2.690364,4.8279705,20.655893,13.964902,6172.5625,Southern California,school,True,Nix Construction
84833.0,7.1475267,6.0082364,2.6903677,4.83572,20.646372,13.963484,6169.203,Southwest,school,True,Nix Construction
84758.95,7.146775,6.01109,2.689699,4.8271027,20.641949,13.96062,6169.507,Southern California,school,True,Nix Construction
84677.04,7.135712,5.9937344,2.689032,4.814183,20.627867,13.95744,6167.75,Northeast,school,True,Nix Construction
84697.2,7.139255,6.0064526,2.6896832,4.820004,20.636917,13.958155,6169.5996,Northeast,school,True,Nix Construction
84693.23,7.1420975,6.003476,2.6895385,4.818396,20.633774,13.9585705,6169.183,Southern California,school,True,Nix Construction
84876.23,7.1538653,6.020651,2.6906886,4.8308425,20.65132,13.966576,6172.133,Southwest,school,True,Nix Construction
84745.49,7.1425366,6.006322,2.6897097,4.818173,20.636618,13.959554,6167.2944,Northeast,school,True,Nix Construction
84705.68,7.1392884,5.9991193,2.6898167,4.8190055,20.633814,13.95826,6166.843,Southern California,school,True,Nix Construction
84696.26,7.1390147,6.0000486,2.6893177,4.8157873,20.632269,13.958359,6167.8633,Southern California,school,True,Nix Construction
85555.43,7.2072673,6.1982646,2.702903,4.8871636,20.75307,14.011357,6202.978,Northern California ,school,True,Nix Construction
84697.23,7.1396146,5.996697,2.6894045,4.8165965,20.630445,13.958385,6169.897,Northern California ,school,True,Nix Construction
84740.555,7.143836,6.007605,2.6900897,4.8202915,20.63768,13.960054,6168.689,Northeast,school,True,Nix Construction
85008.11,7.17133,6.0826902,2.693241,4.848396,20.681084,13.976579,6183.4033,Northern California ,school,True,Nix Construction
84910.89,7.159776,6.045643,2.6925054,4.842481,20.671608,13.967546,6181.166,Northern California ,school,True,Nix Construction
84712.234,7.142258,6.007675,2.6899197,4.819123,20.635502,13.959848,6175.078,Northeast,school,True,Nix Construction
84721.05,7.1388,5.998275,2.6894224,4.816559,20.630718,13.958564,6168.593,Southwest,school,True,Nix Construction
85015.96,7.1722836,6.0428424,2.6926186,4.849458,20.694637,13.971878,6181.8853,Southern California,school,True,Nix Construction
85540.18,7.227285,6.0815454,2.6982298,4.891519,20.7342,14.002947,6186.203,Southern California,school,True,Nix Construction
84847.625,7.1580105,6.022461,2.6913114,4.8295302,20.656012,13.966095,6174.0464,Great Lakes,school,True,Nix Construction
84955.89,7.1538815,6.0345726,2.6930554,4.8406277,20.664873,13.96942,6174.3,Southwest,school,True,Nix Construction
84758.06,7.1509256,6.007126,2.690143,4.8279314,20.643414,13.960889,6169.6753,Southeast,school,True,Nix Construction
84946.805,7.157588,6.047466,2.6920161,4.8349566,20.666672,13.969285,6174.7744,Northeast,school,True,Nix Construction
84657.05,7.1345797,5.9909053,2.688971,4.812294,20.62352,13.957019,6165.635,Southern California,school,True,Nix Construction
85112.63,7.1721225,6.072305,2.6939507,4.8590083,20.68273,13.98319,6196.3276,Northern California ,school,True,Nix Construction
84723.945,7.141897,6.0046706,2.6894498,4.8189754,20.63487,13.958895,6168.5215,Southwest,school,True,Nix Construction
